Date,NR,WR,SR,ER,NER,Total
2016-04-10,124,24,37,33,7,225
2016-04-11,126,28,54,33,5,246
2016-04-12,122,36,68,32,9,266
2016-04-13,125,26,63,31,5,249
2016-04-14,125,23,61,36,5,250
2016-04-15,135,28,75,33,5,277
2016-04-16,194,32,53,37,6,321
2016-04-17,210,27,37,33,8,316
2016-04-18,189,29,55,37,8,318
2016-04-19,179,23,55,38,11,307
2016-04-20,223,31,58,34,11,357
2016-04-21,169,19,58,42,15,303
2016-04-22,173,23,49,41,15,301
2016-04-23,166,24,46,42,15,293
2016-04-24,158,23,43,37,12,272
2016-04-25,143,29,67,41,11,290
2016-04-26,140,30,76,38,11,294
2016-04-27,140,39,73,32,11,294
2016-04-28,143,41,64,31,10,289
2016-04-29,140,36,63,28,9,276
2016-04-30,153,33,56,28,10,280
2016-05-01,166,21,35,27,9,258
2016-05-02,196,30,57,27,11,321
2016-05-03,210,31,54,22,10,327
2016-05-04,194,27,45,21,10,296
2016-05-05,191,24,46,23,9,292
2016-05-06,188,23,36,22,10,278
2016-05-07,308,27,32,22,9,398
2016-05-08,225,27,25,20,9,306
2016-05-09,266,25,37,21,9,357
2016-05-10,258,21,34,22,8,344
2016-05-11,272,27,33,22,10,363
2016-05-12,261,23,33,24,10,350
2016-05-13,262,27,39,29,11,367
2016-05-14,272,42,40,29,12,395
2016-05-15,274,31,27,40,14,386
2016-05-16,265,41,25,54,14,398
2016-05-17,262,27,26,54,15,384
2016-05-18,279,22,27,48,16,393
2016-05-19,286,23,31,35,17,392
2016-05-20,300,21,24,40,16,401
2016-05-21,307,23,30,41,14,415
2016-05-22,303,17,30,39,16,406
2016-05-23,293,21,37,35,15,401
2016-05-24,288,31,43,33,15,410
2016-05-25,269,23,32,31,15,371
2016-05-26,247,25,43,38,16,368
2016-05-27,237,24,47,41,14,364
2016-05-28,249,26,34,38,15,361
2016-05-29,244,13,43,44,16,359
2016-05-30,252,31,36,41,18,378
2016-05-31,246,39,36,51,18,391
2016-06-01,260,37,35,46,16,394
2016-06-02,289,16,35,37,17,396
2016-06-03,302,17,36,34,17,405
2016-06-04,299,16,28,37,15,395
2016-06-05,301,14,23,40,16,394
2016-06-06,305,14,32,43,17,409
2016-06-07,303,13,34,47,17,415
2016-06-08,298,16,29,40,17,400
2016-06-09,292,14,36,35,17,395
2016-06-10,295,14,34,39,18,400
2016-06-11,298,15,29,39,18,398
2016-06-12,301,19,29,39,18,405
2016-06-13,309,23,30,52,20,435
2016-06-14,307,20,31,53,23,434
2016-06-15,319,21,35,56,21,451
2016-06-16,323,24,37,60,23,467
2016-06-17,322,18,43,54,22,458
2016-06-18,320,20,42,53,24,459
2016-06-19,332,17,30,55,22,455
2016-06-20,327,20,39,60,22,468
2016-06-21,329,20,42,65,22,478
2016-06-22,323,15,33,52,22,445
2016-06-23,320,14,25,58,24,440
2016-06-24,322,10,30,60,26,447
2016-06-25,314,11,32,58,24,438
2016-06-26,302,9,29,53,22,413
2016-06-27,323,9,33,54,22,440
2016-06-28,327,11,30,46,21,435
2016-06-29,325,18,44,47,21,455
2016-06-30,327,19,49,60,21,476
2016-07-01,313,10,44,53,22,443
2016-07-02,271,18,37,71,24,421
2016-07-03,314,12,34,69,27,456
2016-07-04,323,19,46,72,26,486
2016-07-05,337,16,53,64,27,496
2016-07-06,318,14,43,62,27,463
2016-07-07,333,16,42,73,26,489
2016-07-08,335,20,31,75,24,486
2016-07-09,334,14,29,68,23,467
2016-07-10,325,20,26,66,23,459
2016-07-11,328,36,37,67,23,491
2016-07-12,330,45,38,72,23,507
2016-07-13,342,71,45,77,21,556
2016-07-14,338,78,52,76,20,564
2016-07-15,265,77,56,76,22,496
2016-07-16,289,74,51,61,25,499
2016-07-17,308,71,38,68,25,511
2016-07-18,308,80,43,72,24,526
2016-07-19,350,80,47,75,24,576
2016-07-20,355,79,43,72,26,576
2016-07-21,351,74,33,77,26,561
2016-07-22,341,71,37,69,28,546
2016-07-23,335,79,41,69,28,552
2016-07-24,337,78,41,68,28,551
2016-07-25,345,88,49,71,28,581
2016-07-26,348,82,48,66,27,572
2016-07-27,331,80,46,73,28,558
2016-07-28,355,84,44,71,28,583
2016-07-29,360,83,43,70,28,584
2016-07-30,357,80,40,66,28,570
2016-07-31,361,81,37,62,27,568
2016-08-01,354,86,47,68,24,578
2016-08-02,339,87,42,71,23,563
2016-08-03,347,85,51,64,22,569
2016-08-04,367,88,54,67,21,597
2016-08-05,370,90,58,75,19,611
2016-08-06,315,86,53,75,21,550
2016-08-07,277,93,65,78,20,532
2016-08-08,353,108,67,68,18,615
2016-08-09,320,109,69,67,19,584
2016-08-10,346,100,70,76,19,611
2016-08-11,348,98,98,86,20,650
2016-08-12,361,104,105,79,21,670
2016-08-13,368,104,98,80,21,671
2016-08-14,370,96,80,60,21,627
2016-08-15,371,94,57,62,20,604
2016-08-16,363,103,64,77,21,628
2016-08-17,378,105,70,73,21,648
2016-08-18,379,101,74,83,20,656
2016-08-19,371,101,86,85,19,662
2016-08-20,369,97,90,82,19,656
2016-08-21,364,93,76,78,18,630
2016-08-22,353,110,94,81,18,656
2016-08-23,364,108,77,84,17,649
2016-08-24,291,98,61,85,17,552
2016-08-25,363,95,48,78,17,600
2016-08-26,355,97,46,82,18,597
2016-08-27,362,95,40,77,18,592
2016-08-28,352,97,34,73,18,573
2016-08-29,349,100,47,76,19,590
2016-08-30,348,107,48,82,18,604
2016-08-31,345,99,43,78,17,583
2016-09-01,338,99,45,75,19,576
2016-09-02,369,99,33,74,21,596
2016-09-03,343,100,48,74,21,586
2016-09-04,329,99,35,76,22,560
2016-09-05,324,99,45,82,21,572
2016-09-06,329,104,54,78,20,585
2016-09-07,324,107,52,80,19,583
2016-09-08,317,98,53,83,20,571
2016-09-09,316,91,54,81,21,563
2016-09-10,320,86,44,79,19,549
2016-09-11,315,67,34,83,22,522
2016-09-12,317,76,37,83,22,535
2016-09-13,308,76,33,87,19,523
2016-09-14,302,36,25,88,20,472
2016-09-15,298,34,30,87,20,468
2016-09-16,292,39,36,90,18,474
2016-09-17,280,30,44,88,18,459
2016-09-18,276,34,36,90,18,453
2016-09-19,280,51,48,91,19,490
2016-09-20,284,47,49,92,21,492
2016-09-21,285,50,47,88,21,491
2016-09-22,288,44,53,83,26,494
2016-09-23,275,45,50,80,24,474
2016-09-24,259,42,52,80,25,457
2016-09-25,247,34,74,73,22,450
2016-09-26,241,35,94,81,21,471
2016-09-27,234,46,95,79,22,476
2016-09-28,232,55,94,76,19,477
2016-09-29,229,58,78,76,20,460
2016-09-30,228,67,57,75,19,445
2016-10-01,239,64,63,72,18,456
2016-10-02,241,79,47,72,20,459
2016-10-03,238,90,78,75,19,500
2016-10-04,220,95,59,72,18,463
2016-10-05,224,90,63,69,15,461
2016-10-06,213,88,77,69,16,462
2016-10-07,203,80,84,67,16,449
2016-10-08,198,75,71,69,17,429
2016-10-09,187,78,58,67,19,409
2016-10-10,186,58,58,75,19,396
2016-10-11,177,78,63,73,20,411
2016-10-12,171,78,60,72,24,405
2016-10-13,171,75,50,76,26,399
2016-10-14,161,78,55,73,25,391
2016-10-15,165,88,54,70,21,398
2016-10-16,162,62,43,68,20,355
2016-10-17,158,66,72,70,16,382
2016-10-18,160,54,92,75,14,396
2016-10-19,157,51,73,73,14,368
2016-10-20,155,48,90,78,12,382
2016-10-21,150,56,83,69,12,370
2016-10-22,150,59,67,66,12,354
2016-10-23,149,47,41,61,11,310
2016-10-24,142,47,56,62,11,319
2016-10-25,151,46,59,60,12,328
2016-10-26,146,39,65,61,12,323
2016-10-27,134,45,52,60,12,302
2016-10-28,132,54,60,57,12,315
2016-10-29,133,41,46,52,11,284
2016-10-30,136,38,31,52,11,268
2016-10-31,132,27,31,48,11,249
2016-11-01,135,32,34,47,10,258
2016-11-02,133,39,48,46,10,276
2016-11-03,135,34,57,43,11,279
2016-11-04,134,40,51,44,10,277
2016-11-05,128,44,36,43,10,261
2016-11-06,120,48,24,40,10,242
2016-11-07,124,57,45,39,12,277
2016-11-08,124,56,38,51,12,280
2016-11-09,124,43,40,47,11,265
2016-11-10,123,40,39,48,11,261
2016-11-11,120,49,31,45,12,257
2016-11-12,115,49,37,39,12,252
2016-11-13,113,39,31,38,11,232
2016-11-14,113,57,50,39,12,270
2016-11-15,113,59,41,34,11,258
2016-11-16,112,48,38,33,11,242
2016-11-17,104,42,31,30,11,219
2016-11-18,107,40,31,33,11,222
2016-11-19,107,62,26,34,11,239
2016-11-20,106,38,21,30,11,204
2016-11-21,108,36,27,33,11,214
2016-11-22,106,49,33,30,11,228
2016-11-23,106,44,29,32,11,222
2016-11-24,106,38,25,33,11,211
2016-11-25,107,48,21,30,11,218
2016-11-26,106,49,24,31,11,221
2016-11-27,103,50,19,30,11,213
2016-11-28,105,71,24,29,11,240
2016-11-29,103,59,31,27,11,231
2016-11-30,111,51,35,26,11,234
2016-12-01,102,40,27,26,11,207
2016-12-02,104,50,29,25,11,219
2016-12-03,101,60,33,23,11,226
2016-12-04,101,55,15,25,11,206
2016-12-05,97,69,30,24,11,231
2016-12-06,99,69,27,24,11,231
2016-12-07,101,62,31,27,11,232
2016-12-08,103,57,43,25,11,239
2016-12-09,105,42,42,23,11,222
2016-12-10,102,38,46,23,11,220
2016-12-11,100,31,14,23,11,178
2016-12-12,97,47,15,24,11,194
2016-12-13,101,51,18,23,11,204
2016-12-14,97,44,26,22,9,198
2016-12-15,100,47,28,21,11,207
2016-12-16,97,45,27,22,11,202
2016-12-17,100,50,28,22,11,210
2016-12-18,96,36,22,22,11,187
2016-12-19,95,41,32,22,11,201
2016-12-20,96,46,38,23,11,214
2016-12-21,99,48,38,24,11,220
2016-12-22,97,44,35,23,11,209
2016-12-23,100,48,39,22,11,220
2016-12-24,101,40,36,23,11,211
2016-12-25,101,40,26,25,11,202
2016-12-26,104,35,46,27,11,223
2016-12-27,101,44,35,22,11,213
2016-12-28,102,43,43,21,11,219
2016-12-29,104,51,49,21,11,235
2016-12-30,104,40,65,20,11,239
2016-12-31,101,40,48,26,11,226
2017-01-01,96,39,26,22,11,194
2017-01-02,101,41,45,22,11,220
2017-01-03,100,54,51,23,11,238
2017-01-04,94,58,50,27,7,235
2017-01-05,97,59,44,24,8,233
2017-01-06,99,56,44,22,11,232
2017-01-07,99,46,41,20,11,217
2017-01-08,100,44,28,20,11,203
2017-01-09,100,43,38,17,11,208
2017-01-10,100,52,46,18,11,226
2017-01-11,96,43,46,20,11,216
2017-01-12,96,42,45,22,11,215
2017-01-13,98,51,49,20,8,226
2017-01-14,99,35,28,19,11,191
2017-01-15,96,47,24,18,11,195
2017-01-16,98,57,38,24,11,227
2017-01-17,100,52,35,20,11,217
2017-01-18,99,37,32,20,7,195
2017-01-19,96,43,42,19,11,210
2017-01-20,96,50,44,19,11,220
2017-01-21,98,53,40,19,11,220
2017-01-22,98,49,35,19,11,212
2017-01-23,97,50,36,20,11,214
2017-01-24,97,48,38,21,11,215
2017-01-25,106,56,43,19,11,234
2017-01-26,107,41,35,17,11,212
2017-01-27,119,41,51,19,11,241
2017-01-28,112,45,41,21,11,230
2017-01-29,109,47,33,19,11,220
2017-01-30,108,46,46,21,11,231
2017-01-31,108,45,50,19,11,233
2017-02-01,108,55,45,20,11,238
2017-02-02,112,54,50,19,11,245
2017-02-03,114,50,56,20,11,250
2017-02-04,112,49,52,21,11,245
2017-02-05,117,40,46,20,11,234
2017-02-06,128,42,58,20,5,252
2017-02-07,123,48,47,23,5,246
2017-02-08,120,51,42,19,5,237
2017-02-09,119,47,43,19,5,232
2017-02-10,113,47,46,19,5,231
2017-02-11,114,33,40,21,5,212
2017-02-12,111,34,33,21,4,202
2017-02-13,114,42,37,20,4,216
2017-02-14,111,38,48,21,4,221
2017-02-15,112,47,52,19,4,234
2017-02-16,114,51,52,19,5,241
2017-02-17,124,41,53,21,4,243
2017-02-18,128,38,57,21,5,248
2017-02-19,128,38,50,20,5,240
2017-02-20,139,41,71,21,4,275
2017-02-21,142,35,65,23,3,268
2017-02-22,144,56,81,25,5,311
2017-02-23,135,58,76,20,5,293
2017-02-24,141,48,89,22,4,303
2017-02-25,126,48,63,23,4,264
2017-02-26,127,42,43,26,4,242
2017-02-27,125,50,42,28,4,250
2017-02-28,128,47,51,29,4,259
2017-03-01,127,53,47,28,5,260
2017-03-02,121,51,51,29,6,258
2017-03-03,123,38,61,30,9,260
2017-03-04,120,36,66,35,5,262
2017-03-05,120,29,59,31,5,244
2017-03-06,119,40,82,30,4,275
2017-03-07,116,37,74,30,4,261
2017-03-08,112,39,75,28,4,258
2017-03-09,116,39,62,26,5,248
2017-03-10,119,43,53,28,7,250
2017-03-11,128,42,55,31,7,264
2017-03-12,115,37,38,30,9,229
2017-03-13,108,31,50,26,7,222
2017-03-14,115,31,59,34,8,246
2017-03-15,111,42,62,34,7,257
2017-03-16,112,43,72,29,6,262
2017-03-17,114,35,80,33,6,267
2017-03-18,114,29,73,35,7,258
2017-03-19,116,25,64,31,7,242
2017-03-20,118,41,79,32,5,274
2017-03-21,117,53,79,34,4,286
2017-03-22,112,43,73,40,4,272
2017-03-23,124,36,74,42,4,281
2017-03-24,124,38,83,45,4,293
2017-03-25,125,45,78,36,4,287
2017-03-26,117,44,58,40,4,264
2017-03-27,134,50,70,45,5,303
2017-03-28,144,42,81,49,5,320
2017-03-29,152,46,76,43,7,324
2017-03-30,153,38,73,44,10,318
2017-03-31,153,26,78,49,8,314
2017-04-01,149,31,70,60,11,322
2017-04-02,146,26,51,62,12,297
2017-04-03,141,41,60,50,10,302
2017-04-04,136,48,74,49,11,318
2017-04-05,141,41,73,47,12,314
2017-04-06,159,33,67,52,11,322
2017-04-07,175,33,61,44,11,325
2017-04-08,168,44,67,49,9,337
2017-04-09,156,32,50,55,9,301
2017-04-10,151,35,62,44,9,301
2017-04-11,143,43,53,46,8,294
2017-04-12,171,41,56,37,7,312
2017-04-13,191,33,48,40,7,319
2017-04-14,203,31,33,39,7,313
2017-04-15,203,37,41,39,6,327
2017-04-16,222,36,31,33,6,328
2017-04-17,236,58,52,34,7,387
2017-04-18,256,50,64,38,8,416
2017-04-19,277,57,61,31,8,433
2017-04-20,288,48,60,35,8,441
2017-04-21,299,34,50,41,8,432
2017-04-22,284,26,47,38,9,404
2017-04-23,291,35,42,44,9,422
2017-04-24,259,40,55,49,10,413
2017-04-25,242,38,49,48,11,388
2017-04-26,230,46,65,51,13,405
2017-04-27,220,47,56,51,12,387
2017-04-28,223,41,49,48,10,371
2017-04-29,221,36,37,55,9,358
2017-04-30,226,20,31,52,10,340
2017-05-01,223,21,27,51,10,331
2017-05-02,213,28,39,55,11,347
2017-05-03,199,17,47,60,11,333
2017-05-04,205,18,62,55,9,349
2017-05-05,213,26,66,65,9,378
2017-05-06,223,29,46,56,16,369
2017-05-07,241,15,31,52,9,348
2017-05-08,272,21,37,50,9,390
2017-05-09,290,26,38,47,9,410
2017-05-10,284,25,50,52,11,422
2017-05-11,292,22,44,56,10,424
2017-05-12,307,16,54,57,11,445
2017-05-13,320,18,46,48,11,442
2017-05-14,308,22,25,46,11,411
2017-05-15,308,22,31,63,11,434
2017-05-16,309,30,35,80,13,466
2017-05-17,304,27,31,76,10,449
2017-05-18,294,27,35,74,11,440
2017-05-19,300,24,28,73,11,437
2017-05-20,301,31,31,67,10,440
2017-05-21,294,8,27,67,10,406
2017-05-22,298,36,26,67,11,437
2017-05-23,292,44,26,67,12,440
2017-05-24,281,33,31,67,13,426
2017-05-25,285,28,28,64,13,419
2017-05-26,296,30,20,65,20,430
2017-05-27,308,21,19,63,17,428
2017-05-28,312,22,15,63,14,426
2017-05-29,307,20,14,65,13,419
2017-05-30,303,32,19,67,13,434
2017-05-31,304,34,22,85,22,466
2017-06-01,309,39,49,81,23,500
2017-06-02,295,39,43,75,20,472
2017-06-03,302,37,30,79,22,470
2017-06-04,308,25,22,79,22,456
2017-06-05,320,29,28,68,19,464
2017-06-06,321,29,28,63,19,460
2017-06-07,315,29,27,67,17,454
2017-06-08,318,32,24,69,17,461
2017-06-09,317,24,21,63,16,442
2017-06-10,294,23,19,64,16,416
2017-06-11,281,23,12,67,16,398
2017-06-12,267,23,26,68,23,407
2017-06-13,271,23,29,79,25,427
2017-06-14,285,37,33,77,27,459
2017-06-15,301,32,36,71,27,467
2017-06-16,306,27,39,70,26,468
2017-06-17,310,30,33,69,27,467
2017-06-18,321,27,22,75,27,472
2017-06-19,326,26,27,71,27,477
2017-06-20,330,29,28,76,27,490
2017-06-21,325,29,30,81,27,491
2017-06-22,322,37,34,81,24,499
2017-06-23,319,46,34,97,23,518
2017-06-24,314,45,28,86,23,496
2017-06-25,340,24,19,92,22,497
2017-06-26,346,29,25,95,23,518
2017-06-27,350,32,27,94,26,528
2017-06-28,350,38,28,103,27,545
2017-06-29,342,32,32,102,25,534
2017-06-30,326,31,31,96,25,510
2017-07-01,329,26,28,94,26,502
2017-07-02,334,22,27,93,26,503
2017-07-03,342,19,43,105,24,532
2017-07-04,348,19,36,107,28,538
2017-07-05,343,27,34,106,27,537
2017-07-06,343,30,37,105,28,543
2017-07-07,332,27,44,105,28,536
2017-07-08,348,22,48,107,25,551
2017-07-09,345,25,26,105,24,524
2017-07-10,346,34,34,106,18,537
2017-07-11,348,29,33,107,23,541
2017-07-12,341,26,43,104,27,541
2017-07-13,337,25,26,100,27,515
2017-07-14,352,24,27,103,27,532
2017-07-15,355,19,28,102,28,532
2017-07-16,333,26,24,97,26,506
2017-07-17,347,26,31,99,25,527
2017-07-18,296,25,32,98,24,475
2017-07-19,312,22,35,87,24,480
2017-07-20,342,20,54,86,25,526
2017-07-21,373,27,57,96,23,576
2017-07-22,368,21,51,91,27,558
2017-07-23,373,13,41,95,25,548
2017-07-24,376,22,49,99,26,572
2017-07-25,376,18,51,101,27,573
2017-07-26,369,25,65,104,26,588
2017-07-27,375,22,62,107,25,592
2017-07-28,375,22,46,109,24,576
2017-07-29,372,22,53,108,24,579
2017-07-30,350,20,53,103,23,549
2017-07-31,369,31,52,108,24,583
2017-08-01,371,19,48,109,24,571
2017-08-02,327,16,42,106,24,515
2017-08-03,352,20,40,105,25,541
2017-08-04,376,18,60,107,25,586
2017-08-05,375,20,55,109,25,584
2017-08-06,362,18,50,110,23,563
2017-08-07,348,27,71,110,23,580
2017-08-08,355,38,86,111,23,613
2017-08-09,356,31,77,107,24,596
2017-08-10,384,26,63,107,28,609
2017-08-11,382,28,46,104,30,590
2017-08-12,389,24,68,99,30,610
2017-08-13,370,19,49,90,29,558
2017-08-14,377,27,53,82,30,568
2017-08-15,382,16,37,82,30,547
2017-08-16,380,17,38,93,29,557
2017-08-17,371,19,44,83,29,544
2017-08-18,367,16,38,93,27,542
2017-08-19,352,15,32,94,27,520
2017-08-20,339,18,34,92,27,509
2017-08-21,309,26,45,107,26,513
2017-08-22,343,23,48,110,26,551
2017-08-23,346,24,53,110,25,558
2017-08-24,337,16,49,109,26,537
2017-08-25,337,15,30,107,26,514
2017-08-26,325,24,33,106,25,513
2017-08-27,317,18,31,101,25,493
2017-08-28,320,24,37,94,24,500
2017-08-29,322,26,44,98,23,514
2017-08-30,330,25,54,109,22,539
2017-08-31,328,27,59,97,22,533
2017-09-01,322,24,68,106,23,542
2017-09-02,318,25,63,108,23,537
2017-09-03,317,15,51,106,25,513
2017-09-04,296,38,69,109,26,538
2017-09-05,293,30,61,118,26,527
2017-09-06,295,41,62,109,29,536
2017-09-07,297,48,59,108,25,538
2017-09-08,287,36,70,111,25,529
2017-09-09,276,39,74,113,26,529
2017-09-10,274,31,55,102,28,489
2017-09-11,279,55,86,108,24,552
2017-09-12,266,75,92,102,25,561
2017-09-13,263,64,85,106,27,545
2017-09-14,257,63,61,108,26,515
2017-09-15,260,42,70,109,22,504
2017-09-16,247,18,56,104,21,446
2017-09-17,244,13,51,101,21,430
2017-09-18,245,12,58,97,22,433
2017-09-19,241,17,63,98,21,440
2017-09-20,241,19,99,110,23,491
2017-09-21,241,19,99,110,23,492
2017-09-22,240,20,95,112,24,490
2017-09-23,266,22,107,104,25,525
2017-09-24,311,17,76,89,25,518
2017-09-25,304,23,81,98,23,529
2017-09-26,259,27,91,103,23,502
2017-09-27,255,31,82,102,23,493
2017-09-28,250,27,86,96,24,483
2017-09-29,244,20,87,100,24,476
2017-09-30,237,19,74,102,28,460
2017-10-01,223,14,53,100,29,420
2017-10-02,224,22,57,100,27,431
2017-10-03,218,40,76,111,27,471
2017-10-04,217,47,85,108,26,482
2017-10-05,211,35,79,105,25,456
2017-10-06,208,32,70,95,24,429
2017-10-07,198,25,78,96,23,419
2017-10-08,201,16,75,93,22,405
2017-10-09,196,20,99,88,22,425
2017-10-10,193,20,116,92,23,443
2017-10-11,186,19,106,99,23,433
2017-10-12,179,21,106,99,21,426
2017-10-13,178,22,109,98,22,428
2017-10-14,169,20,98,95,22,405
2017-10-15,165,19,93,96,25,396
2017-10-16,160,24,101,92,23,400
2017-10-17,159,20,102,80,21,383
2017-10-18,144,16,89,77,20,345
2017-10-19,155,16,88,66,18,343
2017-10-20,154,12,95,68,19,349
2017-10-21,150,16,85,73,21,346
2017-10-22,149,12,66,70,25,322
2017-10-23,148,18,89,74,25,354
2017-10-24,141,19,77,79,24,340
2017-10-25,139,22,93,73,24,351
2017-10-26,134,20,88,66,22,331
2017-10-27,138,22,79,59,21,319
2017-10-28,133,21,74,57,20,305
2017-10-29,131,18,57,51,20,278
2017-10-30,131,21,65,53,20,290
2017-10-31,131,20,74,52,20,297
2017-11-01,130,19,58,54,19,280
2017-11-02,131,23,76,54,18,301
2017-11-03,130,20,75,52,18,295
2017-11-04,125,18,67,50,17,278
2017-11-05,122,22,41,48,16,249
2017-11-06,126,28,72,53,17,295
2017-11-07,126,30,71,56,18,300
2017-11-08,122,32,57,47,18,276
2017-11-09,123,34,57,43,16,273
2017-11-10,119,32,69,45,16,281
2017-11-11,118,27,67,44,17,273
2017-11-12,123,21,40,42,16,243
2017-11-13,114,32,61,46,17,270
2017-11-14,109,30,79,46,16,281
2017-11-15,113,25,61,45,16,260
2017-11-16,112,20,72,43,16,264
2017-11-17,115,20,77,48,15,275
2017-11-18,112,20,70,44,16,263
2017-11-19,113,22,53,36,16,240
2017-11-20,112,23,59,43,15,252
2017-11-21,108,25,52,38,15,239
2017-11-22,106,22,54,38,16,235
2017-11-23,100,20,56,38,15,228
2017-11-24,99,19,70,33,15,236
2017-11-25,103,19,56,34,15,227
2017-11-26,102,15,42,29,15,203
2017-11-27,109,27,62,37,16,251
2017-11-28,107,36,57,39,16,255
2017-11-29,108,38,48,34,15,243
2017-11-30,108,21,46,29,15,218
2017-12-01,104,25,45,30,15,218
2017-12-02,126,21,53,28,15,242
2017-12-03,108,21,45,26,14,213
2017-12-04,107,21,60,31,13,233
2017-12-05,107,22,59,32,14,233
2017-12-06,106,22,62,27,14,231
2017-12-07,106,21,67,30,13,238
2017-12-08,116,20,69,30,14,249
2017-12-09,113,27,68,31,14,252
2017-12-10,105,21,53,28,14,221
2017-12-11,105,28,80,32,13,259
2017-12-12,116,24,94,31,13,278
2017-12-13,118,24,84,31,13,271
2017-12-14,112,25,72,28,13,250
2017-12-15,113,24,61,30,14,242
2017-12-16,112,20,51,25,13,221
2017-12-17,110,17,41,23,13,203
2017-12-18,112,23,58,27,13,232
2017-12-19,110,25,57,30,13,235
2017-12-20,114,18,66,28,13,238
2017-12-21,115,20,62,28,12,238
2017-12-22,114,20,64,28,12,239
2017-12-23,117,23,57,31,12,238
2017-12-24,117,20,44,29,12,222
2017-12-25,116,19,50,29,11,225
2017-12-26,118,22,56,27,11,235
2017-12-27,113,20,51,28,11,224
2017-12-28,115,20,47,26,10,218
2017-12-29,114,21,52,28,10,225
2017-12-30,111,21,54,29,10,225
2017-12-31,108,20,42,25,10,204
2018-01-01,108,23,45,26,9,211
2018-01-02,114,22,54,25,9,224
2018-01-03,114,27,52,25,9,226
2018-01-04,113,29,55,26,9,231
2018-01-05,112,29,50,30,9,230
2018-01-06,110,32,56,30,9,236
2018-01-07,109,22,47,24,8,211
2018-01-08,109,26,50,25,9,219
2018-01-09,107,23,48,26,9,213
2018-01-10,106,27,48,23,9,214
2018-01-11,108,31,62,32,9,241
2018-01-12,107,31,69,33,8,249
2018-01-13,105,29,60,28,9,231
2018-01-14,101,32,47,26,8,214
2018-01-15,106,38,58,22,9,234
2018-01-16,106,36,73,26,9,249
2018-01-17,101,30,73,25,8,237
2018-01-18,102,24,72,28,8,234
2018-01-19,101,30,72,27,8,239
2018-01-20,103,21,81,24,8,237
2018-01-21,103,16,57,23,8,206
2018-01-22,101,25,78,25,8,237
2018-01-23,98,27,84,26,8,243
2018-01-24,98,23,78,25,8,231
2018-01-25,99,24,62,29,9,222
2018-01-26,97,13,51,25,8,195
2018-01-27,91,20,59,28,8,206
2018-01-28,92,18,47,27,8,193
2018-01-29,95,21,55,28,8,208
2018-01-30,93,21,63,26,8,210
2018-01-31,93,23,62,24,8,210
2018-02-01,97,27,44,21,7,196
2018-02-02,98,22,50,23,7,200
2018-02-03,94,24,50,28,7,203
2018-02-04,95,19,37,26,8,186
2018-02-05,96,18,45,28,8,195
2018-02-06,94,26,54,22,8,203
2018-02-07,96,27,66,26,8,223
2018-02-08,94,27,54,31,9,215
2018-02-09,95,24,62,31,9,220
2018-02-10,94,25,63,29,8,218
2018-02-11,87,19,36,23,7,172
2018-02-12,104,22,51,25,7,210
2018-02-13,92,25,48,24,7,197
2018-02-14,93,22,43,23,7,188
2018-02-15,98,28,42,26,8,202
2018-02-16,96,27,51,25,8,207
2018-02-17,98,30,50,28,7,213
2018-02-18,95,26,40,26,7,194
2018-02-19,98,38,53,29,7,225
2018-02-20,100,38,62,25,7,232
2018-02-21,100,38,59,24,6,227
2018-02-22,98,42,64,25,6,235
2018-02-23,100,29,60,28,7,225
2018-02-24,97,28,61,30,6,223
2018-02-25,103,15,46,21,6,192
2018-02-26,107,30,66,25,6,234
2018-02-27,107,34,64,32,6,243
2018-02-28,107,31,73,30,6,247
2018-03-01,107,29,73,22,7,236
2018-03-02,102,12,53,20,6,194
2018-03-03,112,24,62,29,7,234
2018-03-04,114,13,59,26,7,219
2018-03-05,113,25,83,28,10,259
2018-03-06,109,28,76,31,7,251
2018-03-07,109,29,75,29,6,247
2018-03-08,107,35,83,27,6,258
2018-03-09,107,35,88,28,6,265
2018-03-10,106,33,75,29,6,248
2018-03-11,104,19,57,24,6,209
2018-03-12,100,23,72,29,6,231
2018-03-13,102,22,77,28,7,235
2018-03-14,107,25,78,29,7,245
2018-03-15,109,21,82,30,7,250
2018-03-16,105,19,63,29,8,224
2018-03-17,100,25,56,33,9,223
2018-03-18,97,18,40,30,8,192
2018-03-19,101,29,51,31,8,220
2018-03-20,101,24,63,33,8,229
2018-03-21,99,24,62,35,7,227
2018-03-22,104,22,62,34,6,228
2018-03-23,103,22,67,35,6,232
2018-03-24,103,28,67,38,7,244
2018-03-25,101,20,53,22,6,203
2018-03-26,99,40,79,31,7,257
2018-03-27,99,45,89,32,7,271
2018-03-28,96,24,83,34,7,244
2018-03-29,100,26,78,41,7,251
2018-03-30,94,15,66,33,8,217
2018-03-31,88,21,56,24,7,196
2018-04-01,105,16,49,16,8,194
2018-04-02,105,39,52,24,8,228
2018-04-03,108,43,73,30,7,261
2018-04-04,114,39,75,31,7,266
2018-04-05,109,25,78,30,6,249
2018-04-06,105,24,77,29,7,242
2018-04-07,108,22,61,26,6,223
2018-04-08,132,14,50,30,6,231
2018-04-09,112,22,66,34,6,239
2018-04-10,119,26,76,35,7,262
2018-04-11,119,14,70,37,6,246
2018-04-12,123,23,70,34,7,257
2018-04-13,119,39,68,48,7,280
2018-04-14,110,36,71,47,8,271
